Date,Open,High,Low,Close,Adj Close,Volume
2019-05-20,21.510000,21.610001,20.000000,20.780001,20.780001,26784900
2019-05-21,21.240000,22.059999,21.209999,21.520000,21.520000,8945200
2019-05-22,21.299999,21.299999,20.080000,20.459999,20.459999,10456400
2019-05-23,20.129999,20.990000,19.950001,20.530001,20.530001,8147200
2019-05-24,20.799999,20.980000,20.139999,20.280001,20.280001,3123100
2019-05-28,20.510000,20.540001,19.950001,20.230000,20.230000,7613600
2019-05-29,20.000000,20.129999,19.540001,19.980000,19.980000,5740300
2019-05-30,20.049999,20.170000,19.320000,19.650000,19.650000,4987500
2019-05-31,19.290001,19.559999,19.120001,19.420000,19.420000,4569800
2019-06-03,19.379999,19.379999,18.459999,19.030001,19.030001,6404800
2019-06-04,19.180000,19.719999,18.959999,19.280001,19.280001,6081100
2019-06-05,19.290001,19.370001,18.840000,19.129999,19.129999,3951600
2019-06-06,19.090000,19.639999,19.000000,19.370001,19.370001,4101400
2019-06-07,19.490000,20.129999,19.459999,19.780001,19.780001,3391700
2019-06-10,20.250000,20.950001,20.150000,20.200001,20.200001,4994700
2019-06-11,20.559999,20.750000,19.990000,20.049999,20.049999,4035500
2019-06-12,19.900000,20.459999,19.639999,20.410000,20.410000,4358700
2019-06-13,20.690001,21.080000,20.400000,20.469999,20.469999,4121800
2019-06-14,20.290001,20.559999,19.930000,20.510000,20.510000,2631100
2019-06-17,20.500000,20.870001,20.370001,20.590000,20.590000,2690300
2019-06-18,20.950001,21.309999,20.820000,20.889999,20.889999,7482900
2019-06-19,21.290001,21.299999,20.240000,20.959999,20.959999,4221200
2019-06-20,21.500000,21.780001,20.620001,20.950001,20.950001,6480800
2019-06-21,20.879999,21.299999,20.760000,21.049999,21.049999,6801100
2019-06-24,21.040001,21.139999,20.559999,20.750000,20.750000,3552300
2019-06-25,20.459999,20.719999,20.260000,20.540001,20.540001,4830200
2019-06-26,20.540001,20.770000,20.299999,20.450001,20.450001,6456700
2019-06-27,20.700001,21.080000,20.639999,20.760000,20.760000,4537500
2019-06-28,20.799999,20.889999,20.350000,20.629999,20.629999,3002400
2019-07-01,21.299999,21.700001,20.520000,20.639999,20.639999,7599600
2019-07-02,20.730000,20.730000,19.799999,20.309999,20.309999,6493100
2019-07-03,20.250000,20.309999,19.850000,20.090000,20.090000,3357600
