Date,Open,High,Low,Close,Adj Close,Volume
2019-05-20,28.750000,28.969999,28.080000,28.360001,28.360001,17371500
2019-05-21,28.670000,29.275000,28.490000,29.049999,29.049999,10069400
2019-05-22,28.760000,29.040001,28.190001,28.230000,28.230000,12794500
2019-05-23,27.500000,27.629999,26.240000,26.700001,26.700001,27158100
2019-05-24,27.080000,27.219999,26.170000,26.320000,26.320000,17438200
2019-05-28,26.450001,26.770000,26.219999,26.290001,26.290001,14073800
2019-05-29,25.969999,26.129999,25.480000,26.010000,26.010000,12530100
2019-05-30,26.030001,26.629999,26.030001,26.350000,26.350000,8466600
2019-05-31,25.809999,25.900000,25.525000,25.760000,25.760000,11156200
2019-06-03,25.809999,26.500000,25.500000,25.760000,25.760000,11859000
2019-06-04,26.180000,26.900000,26.084999,26.799999,26.799999,11199000
2019-06-05,26.950001,26.990000,25.670000,26.190001,26.190001,11011600
2019-06-06,26.180000,26.379999,25.809999,26.240000,26.240000,7660500
2019-06-07,26.360001,27.160000,26.350000,26.799999,26.799999,9518300
2019-06-10,27.440001,27.760000,27.135000,27.260000,27.260000,14453000
2019-06-11,27.870001,28.459999,27.610001,28.000000,28.000000,15134700
2019-06-12,27.469999,27.490000,27.010000,27.240000,27.240000,8865900
2019-06-13,27.330000,27.870001,27.260000,27.540001,27.540001,6933500
2019-06-14,27.110001,27.120001,26.639999,27.049999,27.049999,9140100
2019-06-17,27.100000,27.495001,26.820000,27.330000,27.330000,6570200
2019-06-18,27.600000,28.879999,27.469999,28.260000,28.260000,19526200
2019-06-19,28.260000,28.879999,27.889999,28.660000,28.660000,10938200
2019-06-20,29.250000,29.799999,28.820000,29.120001,29.120001,14674400
2019-06-21,28.969999,29.549999,28.850000,29.059999,29.059999,13397500
2019-06-24,29.190001,29.270000,28.889999,28.910000,28.910000,6070800
2019-06-25,28.690001,28.715000,28.070000,28.500000,28.500000,11002600
2019-06-26,28.910000,30.325001,28.844999,30.139999,30.139999,23418800
2019-06-27,30.250000,30.680000,30.170000,30.290001,30.290001,12985300
2019-06-28,30.290001,30.490000,30.030001,30.290001,30.290001,10410100
2019-07-01,31.360001,31.995001,30.895000,31.190001,31.190001,17367100
2019-07-02,31.059999,31.959999,31.040001,31.450001,31.450001,13148700
2019-07-03,31.400000,31.540001,30.820000,31.500000,31.500000,6008800
2019-07-05,30.969999,31.200001,30.719999,31.030001,31.030001,7070800
2019-07-08,30.400000,30.665001,30.230000,30.570000,30.570000,8808800
2019-07-09,30.379999,30.809999,30.290001,30.750000,30.750000,7317700
2019-07-10,30.990000,31.100000,30.165001,30.709999,30.709999,13297300
2019-07-11,30.790001,30.973000,30.320000,30.510000,30.510000,7386200
2019-07-12,30.690001,31.415001,30.600000,31.080000,31.080000,11766900
2019-07-15,31.360001,31.670000,31.000000,31.030001,31.030001,7110200
2019-07-16,31.000000,31.100000,30.520000,30.719999,30.719999,9375500
2019-07-17,30.840000,31.080000,30.600000,30.709999,30.709999,5349000
2019-07-18,30.500000,30.600000,30.164000,30.580000,30.580000,5784100
2019-07-19,30.809999,31.290001,30.809999,30.990000,30.990000,8153800
2019-07-22,30.910000,30.950001,30.480000,30.660000,30.660000,6676900
2019-07-23,30.900000,31.920000,30.840000,31.850000,31.850000,11159500
2019-07-24,31.740000,32.330002,31.600000,32.200001,32.200001,11972600
2019-07-25,32.040001,32.380001,31.680000,31.830000,31.830000,7397700
2019-07-26,31.930000,32.005001,31.520000,31.549999,31.549999,5592000
2019-07-29,31.450001,31.454000,30.780001,31.389999,31.389999,10329200
2019-07-30,30.850000,30.990000,30.375000,30.420000,30.420000,8441200
2019-07-31,30.490000,30.500000,29.350000,29.910000,29.910000,11912800
2019-08-01,29.910000,30.594999,27.639999,28.610001,28.610001,23027100
2019-08-02,28.180000,28.340000,27.650000,28.010000,28.010000,14058700
2019-08-05,26.650000,26.905001,25.770000,26.170000,26.170000,23682900
2019-08-06,26.910000,27.010000,26.285000,26.480000,26.480000,11748900
2019-08-07,26.120001,26.770000,25.840000,26.570000,26.570000,12524000
2019-08-08,27.040001,27.635000,26.840000,27.540001,27.540001,11652800
2019-08-09,27.309999,27.409000,26.825001,27.100000,27.100000,8960100
2019-08-12,26.799999,27.360001,26.530001,27.160000,27.160000,20672900
2019-08-13,28.639999,30.980000,28.150000,30.660000,30.660000,46127300
2019-08-14,29.700001,30.702000,29.549999,29.629999,29.629999,30022900
2019-08-15,30.160000,30.790001,30.080000,30.160000,30.160000,18020000
2019-08-16,30.500000,31.450001,30.080000,31.290001,31.290001,18852100
2019-08-19,31.920000,32.279999,31.410000,31.580000,31.580000,15392900
2019-08-20,31.490000,31.820000,31.370001,31.420000,31.420000,11921900
2019-08-21,31.670000,31.799999,30.705000,30.740000,30.740000,16911200
2019-08-22,30.570000,30.709999,29.209999,29.490000,29.490000,19832800
2019-08-23,28.900000,29.670000,28.549999,28.770000,28.770000,22029600
2019-08-26,29.180000,29.820000,29.080000,29.740000,29.740000,12498500
2019-08-27,30.000000,30.299999,29.733000,29.920000,29.920000,7958500
2019-08-28,29.700001,30.490000,29.629999,30.299999,30.299999,6625500
2019-08-29,30.690001,31.240000,30.635000,30.740000,30.740000,9602700
2019-08-30,30.910000,31.430000,30.360001,30.500000,30.500000,10090400
2019-09-03,30.100000,30.200001,29.400000,29.450001,29.450001,7633900
2019-09-04,30.270000,30.290001,29.840000,29.879999,29.879999,6567800
2019-09-05,30.320000,31.080000,30.250000,30.840000,30.840000,11757700
2019-09-06,30.889999,31.396999,30.760000,31.080000,31.080000,6435400
2019-09-09,31.120001,31.570000,30.889999,31.480000,31.480000,7537600
2019-09-10,31.200001,31.240000,30.129999,30.870001,30.870001,11056000
2019-09-11,31.200001,31.719999,30.639999,31.070000,31.070000,12261800
2019-09-12,31.540001,31.990000,31.200001,31.520000,31.520000,11849000
2019-09-13,31.660000,31.790001,31.129999,31.230000,31.230000,7025800
2019-09-16,30.740000,31.030001,30.735001,30.850000,30.850000,5453800
2019-09-17,30.740000,31.299999,30.520000,31.170000,31.170000,5930900
2019-09-18,31.100000,31.180000,30.660000,31.040001,31.040001,5066100
2019-09-19,31.000000,32.000000,30.910000,31.049999,31.049999,12645000
2019-09-20,31.450001,31.690001,30.500000,30.940001,30.940001,13990300
2019-09-23,31.360001,31.469999,30.285000,30.330000,30.330000,9589800
2019-09-24,30.480000,30.480000,29.290001,29.410000,29.410000,16286800
2019-09-25,29.150000,30.059999,29.000000,29.990000,29.990000,12936200
2019-09-26,29.980000,30.250000,29.105000,29.580000,29.580000,11001200
2019-09-27,29.709999,30.010000,27.469999,27.820000,27.820000,28116900
2019-09-30,28.469999,28.636999,27.950001,28.209999,28.209999,12958900
2019-10-01,28.219999,28.570000,27.969999,28.190001,28.190001,10584300
2019-10-02,28.000000,28.219999,27.530001,28.059999,28.059999,9215100
2019-10-03,28.110001,28.969999,27.820000,28.799999,28.799999,8604200
2019-10-04,28.879999,29.190001,28.650000,28.990000,28.990000,7369100
2019-10-07,28.840000,29.400000,28.600000,28.850000,28.850000,9052900
2019-10-08,28.190001,28.610001,27.719999,27.730000,27.730000,11603000
2019-10-09,28.280001,28.600000,27.959999,28.379999,28.379999,8313000
2019-10-10,28.320000,28.950001,28.200001,28.580000,28.580000,8143300
2019-10-11,29.450001,30.320000,29.450001,29.709999,29.709999,17372000
2019-10-14,29.500000,29.910000,29.500000,29.830000,29.830000,5981400
