Date,Open,High,Low,Close,Adj Close,Volume
2019-05-20,19.870001,20.049999,19.740000,19.959999,19.095354,2871100
2019-05-21,19.940001,20.110001,19.660000,19.990000,19.124056,2202700
2019-05-22,19.809999,19.809999,18.610001,18.719999,17.909069,6471600
2019-05-23,18.400000,18.930000,18.270000,18.459999,17.660334,4791200
2019-05-24,18.540001,18.760000,18.400000,18.700001,17.889936,2607100
2019-05-28,18.700001,19.350000,18.700001,18.889999,18.071707,4881700
2019-05-29,17.889999,18.320000,17.480000,17.700001,16.933256,8929300
2019-05-30,17.770000,18.080000,17.530001,17.719999,16.952389,4392600
2019-05-31,17.209999,17.590000,17.090000,17.400000,16.646252,4738200
2019-06-03,17.379999,18.070000,17.379999,17.920000,17.143724,6030200
2019-06-04,18.270000,18.760000,18.260000,18.520000,17.717735,7013000
2019-06-05,19.709999,19.900000,18.440001,18.540001,17.736868,9009700
2019-06-06,18.379999,18.389999,17.170000,17.580000,16.818453,8696600
2019-06-07,17.570000,17.670000,17.320000,17.500000,16.741919,6158100
2019-06-10,17.670000,17.850000,16.730000,16.760000,16.033976,5965300
2019-06-11,16.860001,17.299999,16.770000,16.870001,16.139212,5264000
2019-06-12,16.850000,17.030001,16.590000,16.600000,15.880906,3556800
2019-06-13,16.650000,17.200001,16.309999,17.070000,16.330547,9164500
2019-06-14,17.049999,17.719999,17.049999,17.570000,16.808887,6416500
2019-06-17,17.629999,18.160000,17.580000,17.959999,17.181993,5333400
2019-06-18,17.990000,18.350000,17.610001,17.670000,16.904556,5419000
2019-06-19,17.760000,17.959999,17.400000,17.820000,17.048058,4371600
2019-06-20,17.990000,18.100000,17.670000,18.049999,17.268093,4471200
2019-06-21,18.000000,18.410000,17.730000,18.100000,17.315929,4666800
2019-06-24,18.070000,18.209999,17.600000,17.700001,16.933256,3628300
2019-06-25,17.790001,17.790001,17.110001,17.170000,16.426214,3790900
2019-06-26,17.219999,17.360001,16.930000,16.980000,16.244446,4389400
2019-06-27,17.070000,17.110001,16.580000,17.000000,16.263578,5288400
2019-06-28,17.059999,17.260000,16.860001,16.900000,16.167910,4465900
2019-07-01,17.240000,17.719999,16.870001,17.020000,16.282715,4013700
2019-07-02,17.020000,17.129999,16.450001,16.510000,15.794806,3132900
2019-07-03,16.580000,16.860001,16.500000,16.820000,16.091379,2192600
2019-07-05,16.740000,17.270000,16.690001,17.139999,16.397512,2926600
2019-07-08,17.129999,17.549999,16.930000,17.120001,16.378382,4076900
2019-07-09,17.030001,17.260000,16.730000,16.850000,16.120077,4819000
2019-07-10,16.959999,17.059999,16.610001,16.700001,15.976576,3634600
2019-07-11,17.059999,17.200001,16.510000,16.629999,16.041687,3633600
2019-07-12,16.650000,17.010000,16.410000,16.790001,16.196028,3475100
2019-07-15,16.930000,17.540001,16.900000,17.410000,16.794092,5611200
2019-07-16,17.350000,18.330000,17.309999,18.309999,17.662254,7995500
2019-07-17,18.260000,18.340000,17.629999,18.100000,17.459684,4806900
2019-07-18,18.000000,18.190001,17.879999,17.900000,17.266758,3786700
2019-07-19,17.930000,18.420000,17.920000,18.219999,17.575438,4337300
2019-07-22,18.270000,18.290001,17.180000,17.639999,17.015957,5518600
2019-07-23,17.850000,17.900000,17.330000,17.590000,16.967726,3581200
2019-07-24,17.580000,18.000000,17.410000,17.920000,17.286051,3996500
2019-07-25,17.910000,18.020000,17.240000,17.370001,16.755508,5081800
2019-07-26,17.400000,17.670000,17.139999,17.530001,16.909849,2245700
2019-07-29,17.559999,17.809999,17.299999,17.740000,17.112417,2896600
2019-07-30,17.590000,17.799999,17.370001,17.709999,17.083481,2988800
2019-07-31,17.799999,17.950001,17.559999,17.690001,17.064188,2822800
2019-08-01,17.690001,18.070000,16.000000,16.299999,15.723360,6521600
2019-08-02,16.270000,16.580000,16.129999,16.360001,15.781240,4334500
2019-08-05,15.990000,16.070000,15.490000,15.850000,15.289282,3981000
2019-08-06,15.980000,16.500000,15.930000,16.299999,15.723360,3995300
2019-08-07,16.049999,16.559999,16.020000,16.500000,15.916287,2978900
2019-08-08,16.629999,16.940001,16.430000,16.750000,16.157442,3882500
2019-08-09,16.650000,16.730000,15.990000,16.070000,15.501498,3120200
2019-08-12,15.950000,15.990000,15.390000,15.540000,14.990248,3180800
2019-08-13,15.490000,16.860001,15.340000,16.379999,15.800530,6035400
2019-08-14,15.710000,15.800000,15.020000,15.050000,14.517582,5551800
2019-08-15,15.090000,15.240000,14.530000,14.790000,14.266780,4546100
2019-08-16,14.970000,15.590000,14.530000,15.400000,14.855200,4289700
2019-08-19,15.850000,16.120001,15.620000,15.900000,15.337511,4551100
2019-08-20,15.760000,15.990000,15.500000,15.840000,15.279634,3407600
2019-08-21,16.049999,16.360001,15.900000,16.190001,15.617253,3735000
2019-08-22,16.270000,16.930000,16.270000,16.889999,16.292488,4587500
2019-08-23,16.510000,16.750000,16.030001,16.090000,15.520791,3696800
2019-08-26,16.299999,16.350000,15.900000,16.230000,15.655838,3482700
2019-08-27,16.379999,16.450001,16.129999,16.190001,15.617253,2978700
2019-08-28,16.160000,17.040001,16.000000,16.920000,16.321428,3926300
2019-08-29,16.760000,17.270000,16.719999,16.950001,16.350367,4198300
2019-08-30,17.080000,17.230000,16.740000,16.820000,16.224966,2965600
2019-09-03,16.600000,16.690001,16.049999,16.270000,15.694424,6772500
