Date,Open,High,Low,Close,Adj Close,Volume
2019-05-20,37.480000,37.799999,36.950001,37.459999,35.740208,4396000
2019-05-21,37.000000,38.189999,36.770000,37.849998,36.112301,9394100
2019-05-22,34.279999,35.209999,33.750000,34.349998,32.772984,15979500
2019-05-23,34.110001,34.810001,33.669998,33.810001,32.257778,4992100
2019-05-24,33.959999,34.020000,33.250000,33.500000,31.962008,4390700
2019-05-28,33.580002,33.959999,32.970001,32.980000,31.465879,4109200
2019-05-29,32.779999,33.040001,32.270000,32.419998,30.931591,3499900
2019-05-30,32.400002,32.930000,32.360001,32.470001,30.979300,3375800
2019-05-31,32.000000,32.000000,30.910000,31.299999,30.207226,6560200
2019-06-03,31.219999,32.430000,31.150000,32.099998,30.979296,4044700
2019-06-04,32.320000,33.180000,32.209999,32.910000,31.761019,3624900
2019-06-05,33.139999,33.320000,31.840000,31.959999,30.844183,2672800
2019-06-06,31.709999,31.870001,30.549999,31.049999,29.965954,6394800
2019-06-07,31.080000,31.730000,30.920000,31.670000,30.564308,3103900
2019-06-10,31.910000,32.799999,31.879999,32.540001,31.403934,5190300
2019-06-11,32.590000,33.169998,32.349998,32.830002,31.683811,4183800
2019-06-12,32.820000,33.009998,32.009998,32.139999,31.017899,2323700
2019-06-13,32.169998,32.709999,31.840000,32.660000,31.519743,2259500
2019-06-14,32.590000,32.669998,32.080002,32.610001,31.471489,2504300
2019-06-17,32.480000,33.119999,32.299999,32.470001,31.336382,2825400
2019-06-18,32.400002,32.930000,31.980000,32.130001,31.008249,2445000
2019-06-19,32.250000,33.389999,31.709999,33.169998,32.011940,8223200
2019-06-20,33.740002,33.869999,32.700001,33.209999,32.050541,5427100
2019-06-21,33.310001,33.759998,32.740002,33.400002,32.233913,4827600
2019-06-24,33.220001,33.220001,32.500000,32.680000,31.539047,3081900
2019-06-25,32.779999,32.830002,32.310001,32.770000,31.625908,2922000
2019-06-26,32.689999,32.930000,32.180000,32.200001,31.075806,3654700
2019-06-27,31.350000,31.850000,31.090000,31.450001,30.351992,5500100
