Date,Open,High,Low,Close,Adj Close,Volume
2019-05-20,95.500000,95.620003,94.260002,95.389999,93.302483,1680100
2019-05-21,95.889999,98.849998,95.699997,97.860001,95.718422,1276500
2019-05-22,97.529999,99.029999,97.529999,98.510002,96.354202,1253700
2019-05-23,97.809998,97.940002,94.660004,95.379997,93.292702,2054600
2019-05-24,95.699997,96.360001,92.720001,93.650002,91.600563,1455800
2019-05-28,93.000000,94.160004,91.089996,91.190002,89.194397,2222400
2019-05-29,90.419998,91.190002,88.769997,90.820000,88.832489,2458100
2019-05-30,91.540001,92.440002,89.699997,90.050003,88.079338,1803200
2019-05-31,88.540001,89.330002,86.379997,89.110001,87.159920,3110700
2019-06-03,89.199997,90.959999,88.669998,90.169998,88.196709,3247900
2019-06-04,94.070000,95.849998,91.209999,92.510002,90.485512,5521400
2019-06-05,92.510002,92.639999,88.500000,92.449997,90.426819,2648900
2019-06-06,92.019997,92.459999,90.120003,91.190002,89.194397,1449400
2019-06-07,91.099998,91.720001,90.360001,90.470001,88.490150,1208200
2019-06-10,90.839996,92.849998,90.839996,92.139999,90.123596,1222900
2019-06-11,92.839996,92.959999,91.970001,92.089996,90.074692,1117200
2019-06-12,91.599998,92.000000,90.580002,91.400002,89.399796,891200
2019-06-13,91.519997,91.949997,90.260002,91.160004,89.165047,1198100
2019-06-14,91.169998,91.290001,89.959999,91.019997,89.028107,1004300
2019-06-17,90.940002,91.860001,90.820000,91.430000,89.429138,1033500
2019-06-18,91.970001,93.000000,91.750000,92.040001,90.025795,2499900
2019-06-19,91.800003,93.160004,91.260002,92.779999,91.325089,1489700
2019-06-20,94.040001,96.239998,93.370003,96.120003,94.612717,2590500
2019-06-21,96.470001,96.470001,93.139999,93.620003,92.151924,2309100
2019-06-24,93.309998,94.040001,91.849998,91.849998,90.409676,1158100
2019-06-25,90.739998,91.540001,90.160004,91.239998,89.809235,1431600
2019-06-26,91.360001,93.110001,91.089996,91.940002,90.498260,1205700
2019-06-27,91.830002,92.389999,91.000000,91.980003,90.537643,914000
2019-06-28,92.160004,93.690002,92.110001,93.639999,92.171600,1877500
2019-07-01,95.419998,97.019997,93.989998,94.279999,92.801559,2187200
2019-07-02,94.279999,94.360001,91.419998,92.199997,90.754173,1579900
2019-07-03,92.669998,94.779999,91.690002,93.599998,92.132225,1126400
2019-07-05,93.300003,94.559998,92.870003,94.480003,92.998436,844900
2019-07-08,94.220001,94.709999,93.349998,93.769997,92.299553,963700
2019-07-09,93.519997,93.720001,92.160004,93.110001,91.649918,1283200
2019-07-10,93.320000,93.790001,91.949997,92.769997,91.315247,1048500
2019-07-11,93.220001,94.180000,92.639999,94.129997,92.653923,660000
2019-07-12,94.040001,95.070000,93.809998,94.660004,93.175606,1508000
2019-07-15,93.889999,95.040001,93.050003,93.820000,92.348785,1380500
2019-07-16,93.220001,94.879997,93.089996,94.029999,92.555496,959100
2019-07-17,94.050003,94.629997,93.010002,93.290001,91.827087,908300
2019-07-18,92.279999,93.430000,92.000000,93.160004,91.699135,1216700
2019-07-19,93.599998,94.410004,92.669998,92.669998,91.216812,999400
2019-07-22,92.680000,93.010002,90.739998,91.730003,90.291557,1359200
2019-07-23,92.239998,92.989998,91.730003,92.529999,91.079010,1150700
2019-07-24,92.750000,94.510002,92.500000,94.430000,92.949219,1509200
2019-07-25,94.169998,94.910004,92.839996,93.589996,92.122383,1010900
2019-07-26,94.400002,94.959999,92.199997,93.269997,91.807404,1683400
2019-07-29,93.180000,93.470001,91.739998,92.930000,91.472733,1119000
2019-07-30,92.400002,94.129997,91.610001,94.120003,92.644081,1144900
2019-07-31,94.080002,95.559998,93.089996,93.919998,92.447212,1491500
2019-08-01,93.959999,95.330002,90.419998,91.230003,89.799393,2143600
2019-08-02,90.980003,92.070000,89.940002,90.080002,88.667427,1364500
2019-08-05,88.589996,88.589996,86.059998,87.860001,86.482239,2486300
2019-08-06,88.360001,88.769997,87.139999,88.599998,87.210632,1531800
2019-08-07,87.269997,88.980003,86.970001,88.839996,87.446877,1621500
2019-08-08,89.419998,91.349998,89.239998,91.160004,89.730499,1161700
2019-08-09,90.839996,91.230003,88.779999,89.559998,88.155579,1355300
2019-08-12,88.559998,88.559998,85.980003,87.040001,85.675102,1287100
2019-08-13,86.720001,90.250000,85.849998,87.839996,86.462555,1724800
2019-08-14,85.480003,85.480003,82.320000,82.730003,81.432686,3228200
2019-08-15,83.000000,83.279999,79.480003,80.570000,79.306557,2731700
2019-08-16,81.220001,82.489998,80.660004,80.800003,79.532951,2735100
2019-08-19,82.010002,83.139999,81.190002,82.089996,80.802719,2192300
2019-08-20,81.620003,82.730003,81.160004,82.260002,80.970055,1756500
2019-08-21,83.080002,84.779999,82.800003,84.529999,83.204460,2007000
2019-08-22,84.080002,85.669998,83.730003,85.339996,84.001762,2074600
2019-08-23,84.639999,85.459999,81.099998,81.320000,80.044800,3361200
2019-08-26,82.120003,83.349998,81.180000,83.080002,81.777199,4333800
2019-08-27,83.510002,84.959999,82.370003,82.669998,81.373627,4209900
2019-08-28,78.879997,86.589996,78.599998,85.169998,83.834419,10957400
2019-08-29,85.279999,86.779999,84.000000,85.540001,84.198631,2744400
2019-08-30,86.070000,87.419998,84.180000,84.870003,83.539131,2000000
2019-09-03,84.000000,84.389999,81.610001,82.489998,81.196449,2658100
2019-09-04,84.110001,85.199997,83.209999,84.529999,83.204460,1996700
2019-09-05,85.769997,88.559998,85.620003,88.190002,86.807060,2675900
2019-09-06,88.500000,89.250000,87.949997,88.220001,86.836594,1640900
2019-09-09,88.180000,91.629997,88.000000,91.279999,89.848610,2462100
2019-09-10,91.360001,94.010002,91.089996,94.010002,92.535805,2380500
2019-09-11,94.239998,95.089996,91.809998,95.050003,93.559494,1916900
2019-09-12,95.220001,96.949997,94.099998,96.610001,95.095032,1792600
2019-09-13,97.459999,99.040001,97.139999,98.279999,96.738838,1593800
2019-09-16,97.580002,98.760002,96.199997,96.400002,94.888321,1526600
2019-09-17,96.150002,96.379997,94.120003,95.260002,93.766205,1916000
2019-09-18,93.400002,94.099998,92.010002,93.419998,91.955055,2135100
2019-09-19,93.769997,93.769997,91.099998,91.339996,90.469353,1517100
2019-09-20,91.730003,92.940002,91.239998,91.300003,90.429733,1564500
2019-09-23,90.529999,92.339996,90.260002,91.779999,90.905151,899800
2019-09-24,92.529999,92.599998,90.070000,90.839996,89.974113,784000
2019-09-25,90.620003,92.309998,90.489998,92.019997,91.142868,1345700
2019-09-26,92.230003,92.540001,89.580002,90.830002,89.964218,1064900
2019-09-27,91.260002,92.930000,91.260002,91.879997,91.004204,942200
2019-09-30,92.330002,93.589996,92.000000,92.629997,91.747055,1091500
2019-10-01,93.089996,94.040001,90.790001,90.879997,90.013733,1063200
2019-10-02,88.669998,89.500000,87.459999,88.599998,87.755470,2044600
2019-10-03,88.400002,89.290001,86.389999,89.190002,88.339851,1351800
2019-10-04,88.410004,89.120003,86.879997,88.059998,87.220612,1684900
2019-10-07,88.309998,90.209999,87.660004,89.019997,88.171463,1828300
2019-10-08,87.779999,88.059998,86.440002,86.629997,85.804245,1605000
2019-10-09,87.830002,88.760002,86.879997,88.510002,87.666328,1044700
2019-10-10,88.559998,89.430000,87.760002,88.029999,87.190903,1211700
2019-10-11,90.080002,92.730003,90.070000,91.879997,91.004204,1722700
2019-10-14,91.129997,91.570000,89.449997,90.260002,89.399651,1121100
2019-10-15,90.800003,92.070000,90.290001,91.040001,90.172211,973200
2019-10-16,90.879997,91.709999,90.639999,91.400002,90.528786,865400
2019-10-17,91.639999,91.889999,90.919998,91.580002,90.707069,1091200
2019-10-18,90.290001,90.500000,88.419998,88.489998,87.646515,1296900
2019-10-21,89.250000,90.050003,89.019997,89.570000,88.716217,963300
2019-10-22,89.690002,91.010002,88.570000,90.959999,90.092979,1479200
2019-10-23,90.860001,92.580002,89.739998,92.430000,91.548965,1724500
2019-10-24,92.839996,98.120003,92.839996,97.669998,96.739014,3558000
2019-10-25,98.300003,103.000000,97.160004,98.550003,97.610634,3665000
2019-10-28,127.650002,130.399994,125.739998,129.720001,128.483521,22290900
2019-10-29,128.550003,129.820007,126.260002,126.800003,125.591354,7532700
2019-10-30,126.500000,127.470001,122.400002,123.889999,122.709091,6515600
2019-10-31,123.900002,124.900002,122.879997,124.510002,123.323181,3575300
2019-11-01,124.660004,127.519997,124.099998,127.000000,125.789444,3782500
2019-11-04,126.849998,129.169998,124.750000,127.639999,126.423347,6097600
2019-11-05,127.410004,127.870003,123.989998,124.300003,123.115189,4818300
2019-11-06,124.870003,125.779999,123.860001,124.690002,123.501465,7384800
2019-11-07,125.599998,125.910004,124.089996,125.000000,123.808502,3862600
2019-11-08,125.000000,126.000000,124.519997,125.669998,124.472115,4586100
2019-11-11,125.139999,126.160004,124.639999,125.570000,124.373070,1656100
2019-11-12,125.199997,125.400002,123.809998,124.150002,122.966614,2474900
2019-11-13,123.720001,124.000000,122.330002,122.559998,121.391762,2984200
2019-11-14,122.300003,124.419998,122.110001,123.010002,121.837479,3669200
2019-11-15,123.970001,125.099998,123.000000,125.080002,123.887749,1993200
2019-11-18,124.680000,124.720001,123.510002,124.580002,123.392509,1180700
2019-11-19,124.500000,124.510002,122.860001,123.500000,122.322807,1756800
2019-11-20,122.940002,123.639999,122.120003,123.330002,122.154427,1562900
2019-11-21,127.180000,127.529999,125.910004,126.500000,125.294212,4863600
2019-11-22,126.180000,126.910004,124.559998,125.510002,124.313644,2888300
2019-11-25,132.770004,133.500000,132.050003,133.250000,131.979874,20024600
2019-11-26,133.440002,133.440002,133.100006,133.220001,131.950150,7625100
2019-11-27,133.350006,133.630005,133.259995,133.520004,132.247299,6111900
2019-11-29,133.490005,133.800003,133.460007,133.800003,132.524628,3185100
2019-12-02,133.589996,134.029999,133.399994,133.550003,132.277023,3901800
2019-12-03,133.380005,133.600006,133.259995,133.360001,132.088821,3846800
2019-12-04,133.399994,133.720001,133.320007,133.720001,132.445389,3548300
2019-12-05,133.600006,133.740005,133.380005,133.550003,132.277023,3912400
2019-12-06,133.619995,133.679993,133.410004,133.550003,132.277023,3627300
2019-12-09,133.449997,133.600006,133.389999,133.479996,132.207672,2817200
2019-12-10,133.600006,133.600006,133.229996,133.460007,132.187866,1963000
2019-12-11,133.399994,133.529999,133.309998,133.429993,132.158157,2690700
2019-12-12,133.410004,133.639999,133.410004,133.570007,132.296829,1912800
2019-12-13,133.550003,133.759995,133.419998,133.699997,132.425583,2934300
2019-12-16,133.759995,133.800003,133.559998,133.600006,132.326538,1942400
2019-12-17,133.630005,133.750000,133.619995,133.699997,132.425583,1342600
2019-12-18,133.649994,133.850006,133.619995,133.649994,132.376053,1700100
2019-12-19,133.270004,133.500000,133.199997,133.449997,132.754074,1208800
2019-12-20,133.580002,133.580002,133.399994,133.539993,132.843597,1654200
2019-12-23,133.500000,133.539993,133.410004,133.520004,132.823715,1165100
2019-12-24,133.520004,133.600006,133.479996,133.589996,132.893341,347700
2019-12-26,133.630005,133.649994,133.550003,133.619995,132.923187,956800
2019-12-27,133.610001,133.850006,133.580002,133.779999,133.082352,1068300
2019-12-30,133.750000,133.800003,133.449997,133.479996,132.783920,2886000
2019-12-31,133.500000,133.750000,133.490005,133.649994,132.953033,1163400
2020-01-02,133.740005,133.869995,133.550003,133.850006,133.151993,1778800
2020-01-03,133.570007,133.800003,133.550003,133.770004,133.072418,1430400
2020-01-06,133.570007,133.830002,133.570007,133.649994,132.953033,2024200
2020-01-07,133.619995,133.750000,133.580002,133.630005,132.933136,2341800
2020-01-08,133.699997,133.860001,133.660004,133.839996,133.142044,1640100
2020-01-09,133.850006,133.940002,133.759995,133.789993,133.092300,1510000
2020-01-10,133.779999,133.899994,133.720001,133.830002,133.132095,1564300
2020-01-13,133.839996,133.910004,133.759995,133.860001,133.161942,1684300
2020-01-14,133.850006,134.039993,133.800003,134.039993,133.340988,1369900
2020-01-15,133.910004,134.100006,133.880005,134.080002,133.380798,817300
2020-01-16,134.100006,134.149994,134.020004,134.119995,133.420578,932300
2020-01-17,134.149994,134.250000,134.089996,134.250000,133.549896,1276100
2020-01-21,134.100006,134.289993,134.029999,134.289993,133.589691,1829600
2020-01-22,134.240005,134.240005,134.009995,134.050003,133.350952,1100800
2020-01-23,134.029999,134.259995,134.020004,134.210007,133.510117,1262800
2020-01-24,134.160004,134.389999,134.119995,134.289993,133.589691,1051100
2020-01-27,134.009995,134.139999,134.009995,134.080002,133.380798,1797400
2020-01-28,134.080002,134.199997,134.029999,134.089996,133.390732,1546400
2020-01-29,134.119995,134.250000,134.059998,134.089996,133.390732,2369700
2020-01-30,134.050003,134.149994,133.929993,134.080002,133.380798,2371600
